station_id,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30
2,3.0,3.0,6.0,2.0,0.0,0.0,-4.0,3.0,3.0,-4.0,-6.0,-1.0,1.0,2.0,1.0,3.0,-1.0,-1.0,3.0,-1.0,-1.0,1.0,3.0,1.0,1.0,4.0,1.0,-3.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,1.0,-4.0,-1.0,2.0,-6.0,-1.0,1.0,-1.0,0.0,2.0,1.0,-1.0,0.0,1.0,1.0,0.0,-3.0,-1.0,1.0,2.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,-2.0,0.0,-1.0
6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
7,0.0,1.0,6.0,-4.0,2.0,-3.0,5.0,-3.0,0.0,0.0,-2.0,-1.0,2.0,-2.0,0.0,-5.0,4.0,-1.0,3.0,-2.0,-1.0,-4.0,0.0,-2.0,1.0,2.0,-3.0,-1.0,1.0,-1.0
9,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,-3.0,-2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,3.0
12,0.0,1.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-1.0
13,-6.0,3.0,1.0,-5.0,1.0,-6.0,1.0,9.0,-7.0,3.0,8.0,10.0,2.0,0.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,-1.0,2.0,0.0,-5.0,8.0,-2.0,0.0,5.0
14,0.0,0.0,-1.0,1.0,1.0,3.0,1.0,-1.0,0.0,2.0,0.0,-1.0,0.0,2.0,0.0,4.0,-2.0,-1.0,1.0,6.0,-1.0,0.0,-2.0,-1.0,0.0,-2.0,4.0,-3.0,1.0,-4.0
15,2.0,-1.0,3.0,-5.0,-2.0,2.0,2.0,4.0,2.0,-1.0,3.0,1.0,-1.0,-1.0,0.0,1.0,0.0,3.0,-2.0,6.0,3.0,-1.0,1.0,0.0,0.0,5.0,1.0,-1.0,-1.0,3.0
16,-1.0,-1.0,5.0,3.0,-3.0,0.0,-3.0,1.0,0.0,1.0,2.0,-1.0,-3.0,0.0,0.0,-3.0,-2.0,6.0,-4.0,-3.0,1.0,-2.0,1.0,-3.0,0.0,-4.0,-3.0,-2.0,0.0,0.0
17,1.0,-2.0,-6.0,2.0,11.0,0.0,-2.0,7.0,-1.0,0.0,-5.0,2.0,-4.0,-1.0,0.0,-3.0,2.0,5.0,-3.0,0.0,-2.0,2.0,0.0,-2.0,-1.0,-2.0,1.0,-6.0,1.0,-2.0
18,-1.0,-2.0,-2.0,0.0,0.0,4.0,-1.0,-2.0,2.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,0.0,-2.0,-5.0,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,1.0,-3.0,-4.0,0.0,-1.0
19,1.0,1.0,-1.0,0.0,-1.0,-6.0,0.0,0.0,2.0,-1.0,-3.0,4.0,3.0,1.0,-1.0,0.0,1.0,-1.0,-2.0,1.0,2.0,3.0,2.0,0.0,1.0,-4.0,1.0,0.0,0.0,0.0
20,3.0,-4.0,0.0,1.0,-2.0,3.0,0.0,0.0,0.0,-6.0,5.0,-6.0,-5.0,2.0,0.0,-2.0,0.0,4.0,5.0,0.0,0.0,-2.0,2.0,0.0,0.0,-4.0,-2.0,2.0,0.0,-1.0
21,-3.0,-2.0,-1.0,2.0,3.0,-1.0,-1.0,-1.0,0.0,1.0,2.0,4.0,-5.0,2.0,1.0,4.0,1.0,0.0,-8.0,1.0,-3.0,1.0,3.0,-3.0,-2.0,6.0,-1.0,-2.0,-1.0,3.0
22,4.0,2.0,-7.0,6.0,2.0,-1.0,1.0,-3.0,-4.0,-1.0,-4.0,-2.0,-2.0,1.0,0.0,0.0,-2.0,4.0,2.0,-1.0,-5.0,1.0,-3.0,1.0,-1.0,4.0,-1.0,0.0,0.0,-6.0
23,2.0,0.0,-1.0,0.0,-2.0,3.0,0.0,0.0,1.0,-1.0,0.0,4.0,-1.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0
24,3.0,-1.0,0.0,6.0,5.0,1.0,-3.0,-1.0,-3.0,-1.0,1.0,-5.0,2.0,-2.0,-3.0,-3.0,1.0,8.0,-8.0,6.0,1.0,4.0,1.0,1.0,-1.0,-4.0,4.0,-2.0,0.0,-4.0
25,0.0,1.0,-5.0,3.0,-1.0,-2.0,8.0,0.0,1.0,0.0,5.0,0.0,0.0,-1.0,1.0,0.0,1.0,-3.0,3.0,4.0,0.0,1.0,-1.0,-3.0,0.0,1.0,-1.0,-4.0,1.0,0.0
26,-3.0,-3.0,-2.0,3.0,-6.0,-4.0,1.0,-2.0,-3.0,-2.0,-4.0,-2.0,5.0,-1.0,-5.0,5.0,-2.0,-5.0,5.0,-3.0,-1.0,3.0,-5.0,5.0,-1.0,2.0,4.0,-7.0,3.0,2.0
27,0.0,2.0,0.0,-3.0,-3.0,1.0,-5.0,-1.0,0.0,3.0,8.0,-1.0,1.0,1.0,0.0,-1.0,4.0,5.0,1.0,3.0,-4.0,1.0,-1.0,-1.0,1.0,2.0,0.0,4.0,0.0,0.0
28,-4.0,-2.0,-3.0,-1.0,-1.0,1.0,4.0,-2.0,0.0,0.0,0.0,-1.0,-2.0,3.0,-1.0,0.0,1.0,-1.0,4.0,3.0,-1.0,-1.0,0.0,1.0,0.0,3.0,3.0,1.0,-1.0,-2.0
29,3.0,0.0,-3.0,6.0,-2.0,3.0,1.0,-4.0,-1.0,0.0,-2.0,2.0,1.0,2.0,-1.0,1.0,0.0,-3.0,3.0,-2.0,0.0,4.0,-1.0,-1.0,4.0,-3.0,1.0,-3.0,0.0,3.0
30,-5.0,2.0,1.0,0.0,-4.0,-2.0,3.0,2.0,2.0,2.0,-2.0,0.0,-4.0,-1.0,0.0,0.0,-1.0,1.0,1.0,4.0,-2.0,-1.0,1.0,1.0,0.0,0.0,-1.0,3.0,0.0,-2.0
31,1.0,3.0,10.0,-1.0,-3.0,-1.0,3.0,0.0,1.0,0.0,-4.0,0.0,0.0,-3.0,-6.0,-3.0,0.0,0.0,-3.0,1.0,-2.0,-2.0,-5.0,-2.0,1.0,-4.0,0.0,-2.0,-2.0,1.0
32,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,2.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0
33,0.0,0.0,1.0,0.0,0.0,1.0,5.0,-4.0,-3.0,1.0,-2.0,-1.0,4.0,0.0,0.0,-1.0,2.0,-2.0,3.0,-4.0,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
34,2.0,-1.0,7.0,0.0,1.0,1.0,-4.0,4.0,0.0,-2.0,1.0,-5.0,1.0,2.0,0.0,-2.0,1.0,6.0,1.0,6.0,-1.0,1.0,4.0,1.0,0.0,10.0,3.0,3.0,1.0,2.0
35,3.0,1.0,0.0,1.0,2.0,3.0,11.0,1.0,0.0,1.0,-2.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,6.0,6.0,-1.0,2.0,1.0,2.0,2.0,-9.0,5.0,3.0,0.0,-6.0
36,-1.0,-4.0,-5.0,2.0,3.0,2.0,-2.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,2.0,1.0,2.0,4.0,-3.0,6.0,2.0,-4.0,0.0,-6.0,0.0,-1.0,-1.0,0.0,1.0,-3.0
37,-1.0,1.0,-2.0,-1.0,0.0,1.0,-8.0,3.0,1.0,6.0,0.0,-2.0,-2.0,4.0,0.0,3.0,1.0,0.0,-3.0,-1.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,-1.0,1.0,2.0
38,3.0,-5.0,-2.0,-1.0,1.0,3.0,4.0,1.0,0.0,-2.0,-1.0,8.0,4.0,0.0,0.0,0.0,1.0,-7.0,2.0,3.0,1.0,0.0,3.0,-1.0,2.0,-6.0,3.0,4.0,2.0,0.0
39,-3.0,2.0,0.0,-1.0,0.0,2.0,2.0,2.0,0.0,-3.0,0.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,-5.0,-2.0,-1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
40,-1.0,-4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,-1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,1.0,1.0
41,3.0,1.0,2.0,2.0,5.0,0.0,-2.0,1.0,-2.0,-6.0,-1.0,-6.0,4.0,3.0,-1.0,0.0,1.0,5.0,2.0,-10.0,1.0,0.0,-4.0,-2.0,-2.0,-7.0,2.0,1.0,2.0,0.0
42,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,1.0,-2.0,0.0,-5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,-2.0,-2.0,1.0,1.0,-3.0,0.0,1.0,-1.0,0.0,0.0,2.0
43,0.0,-3.0,0.0,1.0,-2.0,-2.0,-6.0,1.0,0.0,-1.0,6.0,7.0,-3.0,-3.0,0.0,-3.0,1.0,-10.0,0.0,-3.0,-6.0,-2.0,-4.0,-7.0,0.0,-6.0,-6.0,-9.0,-1.0,4.0
44,2.0,-1.0,-6.0,0.0,5.0,3.0,-3.0,-1.0,-5.0,0.0,2.0,6.0,-3.0,0.0,1.0,0.0,0.0,4.0,-3.0,4.0,2.0,-2.0,-4.0,3.0,-1.0,10.0,-4.0,1.0,0.0,1.0
45,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,-2.0,1.0,-1.0,2.0,-2.0,0.0,4.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,2.0,0.0,2.0,-1.0,-1.0,-2.0
46,5.0,-1.0,8.0,2.0,2.0,2.0,7.0,-1.0,0.0,-1.0,1.0,0.0,-2.0,-2.0,0.0,-1.0,3.0,-1.0,4.0,2.0,-1.0,-2.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,0.0
47,3.0,3.0,-8.0,-5.0,-5.0,4.0,1.0,-1.0,1.0,-3.0,0.0,-2.0,2.0,1.0,-1.0,0.0,-1.0,-2.0,-6.0,-1.0,-2.0,1.0,-4.0,-2.0,0.0,4.0,-3.0,2.0,1.0,-1.0
48,-2.0,1.0,-2.0,1.0,1.0,7.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,-1.0,4.0,-1.0,0.0,0.0,5.0,-4.0,1.0,2.0,1.0,0.0,2.0,7.0,-5.0,-4.0,-1.0,7.0
49,-4.0,1.0,-3.0,-1.0,3.0,-2.0,1.0,-5.0,4.0,-3.0,-7.0,2.0,1.0,-3.0,-3.0,1.0,0.0,2.0,-2.0,1.0,-6.0,-2.0,2.0,-3.0,1.0,7.0,3.0,-7.0,0.0,-5.0
50,2.0,-1.0,0.0,2.0,1.0,-1.0,0.0,-3.0,-1.0,0.0,1.0,-1.0,-1.0,-3.0,1.0,-1.0,-1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,-1.0,0.0
51,-4.0,1.0,4.0,3.0,-1.0,-4.0,4.0,-1.0,-1.0,-1.0,-3.0,3.0,-1.0,-1.0,0.0,-3.0,4.0,2.0,3.0,-2.0,-1.0,-1.0,-2.0,0.0,-1.0,4.0,-4.0,-6.0,0.0,-2.0
52,0.0,7.0,5.0,-3.0,-3.0,1.0,-4.0,-2.0,4.0,9.0,6.0,5.0,5.0,1.0,3.0,6.0,1.0,-6.0,-2.0,5.0,0.0,-4.0,0.0,3.0,0.0,-4.0,-3.0,-2.0,1.0,-1.0
53,0.0,0.0,0.0,4.0,3.0,-3.0,-6.0,-5.0,-7.0,7.0,5.0,-8.0,-3.0,1.0,-2.0,1.0,4.0,8.0,0.0,-6.0,-8.0,2.0,4.0,9.0,-1.0,6.0,5.0,1.0,2.0,-7.0
54,-2.0,4.0,2.0,2.0,-3.0,-3.0,6.0,0.0,-3.0,-1.0,-3.0,3.0,-2.0,-1.0,-1.0,-1.0,-3.0,-2.0,-6.0,-4.0,0.0,-2.0,-5.0,0.0,-2.0,-5.0,-2.0,-6.0,-3.0,-3.0
55,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,-2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,3.0,-2.0,0.0,-1.0,-1.0,2.0,0.0,2.0
56,0.0,-1.0,0.0,0.0,-4.0,-1.0,2.0,-1.0,2.0,9.0,5.0,-3.0,-1.0,2.0,3.0,1.0,6.0,-1.0,17.0,-1.0,-1.0,-1.0,3.0,1.0,2.0,3.0,3.0,-4.0,3.0,-1.0
57,-2.0,-1.0,-6.0,-3.0,0.0,-2.0,-4.0,-4.0,-1.0,-3.0,-3.0,-5.0,-2.0,0.0,-2.0,0.0,-4.0,-4.0,-3.0,-3.0,-3.0,-2.0,-4.0,-1.0,2.0,-4.0,-2.0,-3.0,0.0,-3.0
58,1.0,1.0,1.0,-2.0,4.0,1.0,1.0,1.0,3.0,-2.0,3.0,0.0,-3.0,1.0,0.0,5.0,1.0,-5.0,1.0,2.0,0.0,3.0,3.0,-1.0,-1.0,4.0,0.0,4.0,0.0,-1.0
59,-8.0,-12.0,2.0,0.0,-4.0,-1.0,-7.0,0.0,-2.0,-6.0,-1.0,-4.0,-5.0,1.0,0.0,-6.0,-6.0,-14.0,-10.0,-9.0,-1.0,0.0,-7.0,-7.0,-4.0,-12.0,-2.0,-2.0,-2.0,-8.0
60,3.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,0.0,-2.0,-3.0,0.0,5.0,-1.0,4.0,-4.0,3.0,1.0,0.0,-2.0,2.0,2.0,2.0,-1.0,0.0,0.0,-9.0
61,-4.0,2.0,-7.0,8.0,0.0,-1.0,0.0,0.0,0.0,-2.0,-6.0,5.0,5.0,2.0,-1.0,-2.0,0.0,1.0,2.0,0.0,3.0,2.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.0,-4.0
62,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0,-3.0,0.0,0.0,0.0,1.0
66,-4.0,1.0,0.0,2.0,-5.0,-3.0,-5.0,-1.0,-4.0,-2.0,-7.0,-6.0,-2.0,-3.0,-4.0,-3.0,1.0,-7.0,-4.0,4.0,-1.0,3.0,-4.0,3.0,0.0,4.0,0.0,-2.0,3.0,-3.0
67,-1.0,-4.0,2.0,1.0,-1.0,-1.0,-4.0,1.0,5.0,-2.0,16.0,1.0,-1.0,-1.0,-2.0,-1.0,2.0,-3.0,6.0,-2.0,0.0,-1.0,-1.0,3.0,0.0,11.0,-1.0,2.0,1.0,0.0
68,1.0,0.0,1.0,-1.0,1.0,-2.0,-3.0,1.0,-1.0,1.0,3.0,0.0,0.0,-1.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,-2.0,0.0,0.0,-1.0,0.0,2.0
69,-5.0,-3.0,0.0,1.0,3.0,-1.0,0.0,-3.0,-1.0,2.0,-2.0,2.0,2.0,-3.0,0.0,2.0,2.0,-5.0,-1.0,-3.0,-1.0,3.0,-4.0,1.0,3.0,-2.0,0.0,-2.0,0.0,1.0
71,1.0,2.0,-3.0,-1.0,6.0,2.0,-10.0,3.0,-1.0,-8.0,2.0,2.0,-5.0,-7.0,2.0,2.0,-3.0,3.0,1.0,0.0,3.0,-3.0,-2.0,0.0,2.0,-5.0,2.0,-2.0,1.0,-3.0
72,-2.0,-2.0,1.0,-1.0,-1.0,-2.0,6.0,-1.0,-2.0,-3.0,1.0,3.0,-4.0,0.0,-2.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,-2.0,-2.0,2.0
73,-1.0,-2.0,-3.0,-3.0,2.0,1.0,9.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,-4.0,-1.0,-4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,6.0,0.0,4.0
74,2.0,-1.0,-1.0,3.0,0.0,5.0,-3.0,5.0,-1.0,4.0,3.0,3.0,0.0,-4.0,-2.0,3.0,0.0,6.0,4.0,-1.0,-1.0,2.0,1.0,-3.0,-4.0,4.0,5.0,-5.0,1.0,4.0
75,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,-2.0,0.0,1.0,-2.0,0.0,0.0,-1.0
76,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-3.0,3.0,2.0,0.0,0.0,-2.0,0.0,-1.0,0.0,2.0,1.0,0.0
77,2.0,-2.0,4.0,2.0,-5.0,-9.0,1.0,2.0,-3.0,-1.0,1.0,-8.0,2.0,4.0,4.0,-5.0,2.0,1.0,-2.0,-3.0,-5.0,-4.0,2.0,1.0,6.0,4.0,-7.0,-6.0,-3.0,-3.0
80,2.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,-1.0,-2.0,2.0,-2.0,1.0,2.0
81,2.0,-1.0,7.0,-1.0,7.0,-2.0,8.0,-3.0,5.0,-4.0,-7.0,-2.0,-1.0,-1.0,-3.0,2.0,0.0,-1.0,0.0,-2.0,-1.0,-3.0,-1.0,-1.0,1.0,7.0,-1.0,1.0,1.0,-5.0
84,4.0,-1.0,-2.0,-4.0,-1.0,2.0,7.0,0.0,-1.0,1.0,0.0,-2.0,-3.0,-1.0,1.0,-2.0,2.0,11.0,0.0,-1.0,0.0,3.0,0.0,-1.0,3.0,3.0,-4.0,1.0,1.0,0.0
85,3.0,1.0,-5.0,2.0,1.0,2.0,2.0,-2.0,0.0,1.0,3.0,-5.0,1.0,0.0,0.0,1.0,2.0,7.0,-2.0,3.0,4.0,3.0,1.0,0.0,0.0,-1.0,1.0,7.0,0.0,0.0
86,3.0,-1.0,-2.0,-5.0,0.0,0.0,-11.0,3.0,2.0,0.0,0.0,-2.0,3.0,0.0,-1.0,0.0,-3.0,2.0,4.0,1.0,0.0,1.0,-2.0,1.0,-1.0,1.0,-4.0,-3.0,0.0,4.0
87,-1.0,1.0,2.0,3.0,-2.0,2.0,-1.0,-1.0,-3.0,-2.0,-1.0,2.0,1.0,2.0,2.0,0.0,1.0,6.0,-2.0,-1.0,1.0,0.0,1.0,-2.0,1.0,-6.0,0.0,3.0,0.0,0.0
88,3.0,1.0,0.0,1.0,3.0,1.0,2.0,-1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0.0,-5.0,-1.0,6.0,0.0,-1.0,1.0,0.0,0.0,5.0,-2.0,4.0,0.0,-1.0
89,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,-1.0,-2.0,2.0,3.0,0.0,1.0,-1.0,1.0,0.0,0.0,-4.0,-1.0,0.0,-4.0,1.0,2.0,0.0,-1.0,2.0,3.0,1.0,2.0
90,2.0,5.0,-2.0,0.0,-1.0,2.0,-7.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,-1.0,1.0,4.0,4.0,-3.0,0.0,4.0,-4.0,1.0,1.0,0.0,2.0,7.0,1.0,0.0,4.0
91,-1.0,-3.0,-1.0,0.0,0.0,-1.0,-6.0,-8.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-7.0,-1.0,-4.0,0.0,4.0,-4.0,0.0,-6.0,-5.0,-1.0,0.0,-1.0,0.0,2.0,-2.0,2.0
92,-1.0,2.0,1.0,0.0,0.0,3.0,-3.0,3.0,2.0,-3.0,4.0,0.0,0.0,2.0,-1.0,0.0,-2.0,-4.0,4.0,-1.0,-3.0,3.0,1.0,3.0,0.0,-1.0,0.0,-3.0,0.0,-4.0
93,-3.0,0.0,-2.0,5.0,-4.0,0.0,-3.0,1.0,-1.0,1.0,3.0,-2.0,1.0,-2.0,1.0,-3.0,-2.0,-3.0,-3.0,-7.0,2.0,0.0,3.0,-2.0,-3.0,0.0,2.0,1.0,4.0,5.0
94,3.0,3.0,10.0,5.0,-2.0,4.0,-1.0,-2.0,1.0,2.0,4.0,-5.0,0.0,-3.0,3.0,0.0,-1.0,-3.0,-2.0,-4.0,-1.0,0.0,-3.0,4.0,3.0,8.0,3.0,2.0,1.0,2.0
95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
96,-1.0,-2.0,-1.0,-3.0,5.0,2.0,3.0,0.0,1.0,3.0,6.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,-1.0,-4.0,2.0,-1.0,4.0,4.0,0.0,1.0,-1.0,4.0,1.0,2.0
97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-2.0,2.0,3.0,-1.0,2.0,0.0,-6.0,4.0,3.0,-1.0,4.0,-5.0,1.0,1.0,3.0,3.0,-1.0,-1.0,-2.0,2.0,1.0,1.0,1.0,-4.0,0.0,-1.0,1.0,3.0,2.0,-4.0
99,-1.0,1.0,1.0,0.0,-1.0,2.0,-9.0,2.0,-1.0,0.0,1.0,-1.0,-6.0,1.0,-2.0,4.0,0.0,-1.0,6.0,-8.0,-5.0,-1.0,2.0,-1.0,2.0,5.0,2.0,2.0,1.0,-2.0
100,0.0,0.0,-2.0,2.0,1.0,1.0,13.0,0.0,2.0,2.0,1.0,-2.0,0.0,0.0,-3.0,-4.0,-1.0,-3.0,3.0,6.0,-1.0,-2.0,1.0,1.0,0.0,-3.0,0.0,1.0,1.0,2.0
101,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,2.0,1.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
103,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,-2.0,7.0,0.0,1.0,5.0,0.0,0.0,0.0,-5.0,-4.0,-2.0,0.0,-1.0,0.0,2.0,-1.0,5.0,5.0,4.0,3.0,4.0,0.0,6.0,-3.0,4.0,-2.0,3.0,0.0,4.0
107,4.0,-1.0,4.0,6.0,-9.0,3.0,-3.0,1.0,2.0,-6.0,7.0,3.0,-2.0,1.0,0.0,1.0,7.0,-1.0,-7.0,4.0,5.0,6.0,2.0,-1.0,2.0,6.0,0.0,2.0,2.0,0.0
108,0.0,0.0,0.0,-1.0,-2.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,2.0,1.0,0.0,0.0
109,-2.0,1.0,3.0,-2.0,-1.0,3.0,-2.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,2.0,2.0,-3.0,1.0,-1.0,-5.0,0.0,3.0,1.0,-1.0,2.0,3.0,-1.0,-1.0,0.0,-1.0
110,0.0,4.0,-6.0,1.0,5.0,4.0,-2.0,-3.0,-2.0,-5.0,0.0,-13.0,1.0,-4.0,-8.0,-3.0,-7.0,-8.0,6.0,2.0,-10.0,-4.0,2.0,5.0,-5.0,-6.0,6.0,1.0,-5.0,-1.0
111,-1.0,-3.0,0.0,0.0,2.0,-1.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,-2.0,0.0,-4.0,2.0,-1.0,3.0,-6.0,2.0,1.0,-1.0,0.0,2.0,0.0,0.0,-3.0
112,3.0,-2.0,-2.0,0.0,3.0,-1.0,3.0,1.0,3.0,-5.0,-3.0,2.0,-3.0,2.0,1.0,2.0,-1.0,0.0,-2.0,-1.0,2.0,-1.0,0.0,-1.0,1.0,-7.0,1.0,-3.0,-1.0,3.0
113,0.0,0.0,-12.0,1.0,-2.0,0.0,-6.0,0.0,-2.0,-2.0,-3.0,7.0,-6.0,2.0,-3.0,3.0,1.0,-5.0,0.0,2.0,-3.0,-2.0,0.0,3.0,2.0,-8.0,-5.0,-4.0,0.0,-1.0
114,4.0,-1.0,-5.0,1.0,8.0,3.0,0.0,-1.0,2.0,0.0,-6.0,10.0,1.0,-1.0,-3.0,2.0,-4.0,5.0,-4.0,2.0,5.0,-6.0,1.0,11.0,-1.0,1.0,5.0,3.0,0.0,0.0
115,-2.0,-6.0,-7.0,2.0,-3.0,1.0,-6.0,-1.0,-2.0,4.0,6.0,-11.0,1.0,-3.0,4.0,-1.0,3.0,-4.0,-2.0,-2.0,-6.0,-3.0,0.0,-3.0,1.0,-4.0,-4.0,-1.0,-4.0,-4.0
116,3.0,1.0,-2.0,-1.0,2.0,0.0,-1.0,1.0,2.0,4.0,1.0,-2.0,1.0,-2.0,3.0,1.0,1.0,1.0,2.0,-8.0,-2.0,3.0,-1.0,0.0,2.0,3.0,-2.0,-1.0,3.0,-2.0
117,-2.0,-8.0,1.0,-6.0,3.0,-2.0,1.0,-1.0,5.0,3.0,-4.0,0.0,2.0,4.0,2.0,0.0,5.0,0.0,-4.0,0.0,-2.0,4.0,5.0,-8.0,2.0,13.0,-2.0,-1.0,0.0,-1.0
